ID,Platform,Project Name,Project ID,Version Number,Version ID,Dependency Name,Dependency Platform,Dependency Kind,Optional Dependency,Dependency Requirements,Dependency Project ID
70113534,Maven,com.google.api.grpc:proto-google-cloud-firestore-v1beta1,2591910,0.1.20,11821602,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
70115354,Maven,com.selesse:jxlint-cli,2592051,2.0.0,11822407,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
70327851,Maven,eu.fbk.twm:twm-utils,2597258,1.4,11866314,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
84992191,Maven,io.github.azagniotov:stubby4j,2603281,4.0.0,11926675,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
118780472,Maven,com.ontotext.graphdb:graphdb-free-runtime,2652836,8.6.0,15729902,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
72099132,Maven,de.javatux.jfortune:jfortune,2655597,0.5,12166770,commons-cli:commons-cli,Maven,runtime,FALSE,1.4,642518
72668820,Maven,com.moz.fiji.examples.music:fiji-music,2673177,0.1.6,12274411,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
72668659,Maven,com.moz.fiji.testing:fake-hbase,2673178,0.1.6,12274514,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
72680796,Maven,com.moz.fiji.platforms:cdh5.0-platform,2673231,0.1.0,12276000,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
72680788,Maven,com.moz.fiji.platforms:cdh5.1-platform,2673232,0.1.0,12275998,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
72680581,Maven,com.moz.fiji.platforms:cdh5.1-test-platform,2673233,0.1.0,12275967,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
72680838,Maven,com.moz.fiji.platforms:cassandra-test-platform,2673236,0.1.0,12275979,commons-cli:commons-cli,Maven,compile,FALSE,1.1,642518
72680880,Maven,com.moz.fiji.platforms:compile-platform,2673237,0.1.0,12276096,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
72680645,Maven,com.moz.fiji.platforms:cdh5.3-test-platform,2673239,0.1.0,12275981,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
72680731,Maven,com.moz.fiji.platforms:cassandra-platform,2673243,0.1.0,12275965,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
72688609,Maven,com.moz.fiji.platforms:cdh5.3-platform,2673306,0.1.0,12277410,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
72861054,Maven,com.tistory.devilnangel:system-info,2676038,0.0.1,12303971,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
73054171,Maven,org.toile-libre.libe:curl,2682417,0.0.1,12331365,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
73067926,Maven,io.swagger:swagger-codegen-generators,2682605,1.0.0-rc0,12333438,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
73121521,Maven,de.rwth.i2:attestor,2683478,0.3.1,12341165,commons-cli:commons-cli,Maven,runtime,FALSE,1.4,642518
73473908,Maven,de.hhu.stups:de.prob2.kernel,2692378,2.0.0,12397290,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
73476075,Maven,de.hhu.stups:tla2bAST,2692411,1.0.8,12397573,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
73770970,Maven,com.ibm.narpc:narpc,2700215,1.0,12439862,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
73795899,Maven,org.lockss.laaws:lockss-core,2700605,1.0.0,12443257,commons-cli:commons-cli,Maven,runtime,FALSE,1.4,642518
118437019,Maven,org.apereo.cas:cas-server-webapp-tomcat,2708141,5.2.0,12495636,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74292778,Maven,com.google.api.grpc:proto-google-cloud-vision-v1p2beta1,2709101,1.3.0,12505192,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
84810037,Maven,com.google.api.grpc:proto-google-cloud-speech-v1p1beta1,2709104,0.1.29,13906891,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
74292802,Maven,com.google.api.grpc:proto-google-cloud-trace-v2,2709105,0.1.24,12505259,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
74292828,Maven,com.google.api.grpc:proto-google-cloud-os-login-v1,2709106,0.1.28,12505306,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
74292993,Maven,com.google.api.grpc:proto-google-cloud-vision-v1p1beta1,2709107,0.1.26,12505331,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
74420226,Maven,org.apereo.cas:cas-server-support-yubikey-core-mfa,2710495,5.2.0,12521481,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74444018,Maven,org.apereo.cas:cas-server-support-ws-idp-api,2710496,5.2.0,12521551,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74420771,Maven,org.apereo.cas:cas-server-support-u2f-core,2710497,5.2.0,12521626,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74420676,Maven,org.apereo.cas:cas-server-support-surrogate-api,2710498,5.2.0,12521558,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74420889,Maven,org.apereo.cas:cas-server-support-token-core,2710499,5.2.0,12521622,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118812047,Maven,org.apereo.cas:cas-server-support-surrogate-authentication,2710500,5.2.0,14838288,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
86343593,Maven,org.apereo.cas:cas-server-support-saml-mdui-core,2710501,5.2.0,12521609,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
86222412,Maven,org.apereo.cas:cas-server-support-saml-idp-ticket,2710502,5.3.0,14851639,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85979736,Maven,org.apereo.cas:cas-server-support-saml-idp-metadata,2710503,5.3.0,14740308,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74437444,Maven,org.apereo.cas:cas-server-support-pac4j-authentication,2710504,5.2.0,12521556,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74441557,Maven,org.apereo.cas:cas-server-support-otp-mfa,2710505,5.2.0,12521683,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74445230,Maven,org.apereo.cas:cas-server-support-oidc-services,2710506,5.2.0,12521688,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
86125877,Maven,org.apereo.cas:cas-server-core-api-throttle,2710509,5.3.0,14808420,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
86220915,Maven,org.apereo.cas:cas-server-core-api-audit,2710510,5.3.0,14852385,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
86124881,Maven,org.apereo.cas:cas-server-core-authentication-api,2710511,5.3.0,14807607,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85404554,Maven,org.apereo.cas:cas-server-core-authentication-mfa,2710512,5.2.0,14477030,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
86221328,Maven,org.apereo.cas:cas-server-core-configuration-api,2710513,5.3.0,14851649,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85865194,Maven,org.apereo.cas:cas-server-core-logout-api,2710514,5.3.0,14686174,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
86197886,Maven,org.apereo.cas:cas-server-core-util-api,2710515,5.3.0,14839505,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85666654,Maven,org.apereo.cas:cas-server-core-cookie,2710516,5.3.0,14595331,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
86024245,Maven,org.apereo.cas:cas-server-core-tickets-api,2710517,5.3.0,14758800,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85600663,Maven,org.apereo.cas:cas-server-core-cookie-api,2710518,5.3.0,14565401,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85786305,Maven,org.apereo.cas:cas-server-support-throttle-core,2710519,5.3.0,14650432,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85896044,Maven,org.apereo.cas:cas-server-core-validation-api,2710520,5.3.0,14702127,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
86343358,Maven,org.apereo.cas:cas-server-core-webflow-api,2710521,5.3.0,14868145,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
86221730,Maven,org.apereo.cas:cas-server-core-web-api,2710522,5.3.0,14851644,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
86221666,Maven,org.apereo.cas:cas-server-core-api-configuration,2710535,5.3.0,14852455,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
75074062,Maven,com.dev-smart:microdb-generator,2724900,0.3.0,12598895,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
118946640,Maven,org.apereo.cas:cas-server-support-memcached-ticket-registry,2726279,5.2.0,14595835,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85676955,Maven,org.apereo.cas:cas-server-core-api-configuration-model,2726360,5.3.0,14599325,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
84993792,Maven,me.reactiv.fabric-java-sdk:fabric-java-sdk,2761714,0.6.0,14293941,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
78318863,Maven,org.cloudsimplus:cloudsim-plus-automation,2762210,1.2.4,12866347,commons-cli:commons-cli,Maven,runtime,FALSE,1.4,642518
78388304,Maven,org.talend.sdk.component:component-server,2764682,0.0.1,12873442,commons-cli:commons-cli,Maven,runtime,FALSE,${commons-cli.version},642518
78399510,Maven,org.talend.sdk.component:component-tools,2764744,0.0.1,12873900,commons-cli:commons-cli,Maven,provided,FALSE,${commons-cli.version},642518
79109701,Maven,org.openstreetmap.atlas:atlas,2794239,5.0.0,12959183,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
85879443,Maven,de.digitalcollections:iiif-server-hymir,2818720,3.1.0,13071821,commons-cli:commons-cli,Maven,runtime,FALSE,1.4,642518
80868068,Maven,com.bbn.adept:adept-kb,2842686,2.7.3,13156054,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
81552848,Maven,com.centurylink.mdw:mdw-services,2863885,6.0.04,13198513,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
82324842,Maven,org.codehaus.groovy:groovy-cli-commons,2905338,2.5.0,13254889,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
83971231,Maven,org.metarchive.mex:mex-vocabulary,3002028,1.0.2b,13382463,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
84012595,Maven,com.elo7.nightfall:nightfall-di,3023180,1.0.1,13387511,commons-cli:commons-cli,Maven,provided,FALSE,1.2,642518
84041925,Maven,com.github.prasanthj:hyperloglog,3023514,1.0,13390820,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
84088966,Maven,com.actiontestscript:ats-automated-testing,3024109,1.1.1,13396964,commons-cli:commons-cli,Maven,runtime,FALSE,1.4,642518
84806284,Maven,com.google.api.grpc:grpc-google-cloud-dlp-v2beta2,3065466,0.1.28,13510531,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
84806798,Maven,com.google.api.grpc:proto-google-cloud-video-intelligence-v1beta2,3068998,0.1.16,13574442,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
84806820,Maven,com.google.api.grpc:proto-google-appengine-v1,3069260,0.1.22,13573913,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
84807562,Maven,com.google.api.grpc:proto-google-cloud-dlp-v2beta2,3072915,0.1.28,13638460,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
84808236,Maven,com.google.api.grpc:grpc-google-cloud-os-login-v1,3075157,0.1.28,13676445,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
84808779,Maven,com.google.api.grpc:grpc-google-cloud-trace-v2,3078697,0.1.24,13745416,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
85447686,Maven,com.google.api.grpc:grpc-google-cloud-video-intelligence-v1beta2,3082687,0.1.17,13814802,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
85582142,Maven,com.google.api.grpc:grpc-google-cloud-video-intelligence-v1,3087046,0.1.25,14555976,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
84811187,Maven,com.google.api.grpc:grpc-google-cloud-datastore-v1,3093249,0.1.27,13989384,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
84811655,Maven,com.google.api.grpc:grpc-google-cloud-dataproc-v1,3096584,0.1.28,14043212,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
85864476,Maven,com.google.api.grpc:grpc-google-cloud-speech-v1p1beta1,3097062,0.1.29,14052009,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
84811993,Maven,com.google.api.grpc:grpc-google-cloud-vision-v1p1beta1,3097751,0.1.26,14066031,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
84813884,Maven,com.google.api.grpc:proto-google-cloud-dataproc-v1,3104702,0.1.28,14197751,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
84814547,Maven,com.google.api.grpc:proto-google-cloud-video-intelligence-v1,3106559,0.1.25,14232330,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
84991703,Maven,org.apereo.cas:cas-server-support-yubikey-jpa,3112729,5.2.0,14291533,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
94257829,Maven,fi.metatavu.mecm.reader:mecm-reader,3112849,0.0.10,15736333,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
118874666,Maven,org.apereo.cas:cas-server-support-eureka-client,3112874,5.2.0,15737271,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
84993191,Maven,com.github.secdec.astam-correlator:threadfix-cli-lib,3113023,1.2.10,14294212,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
84993566,Maven,org.apereo.cas:cas-server-documentation-swagger,3113049,5.2.0,14293257,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
84992115,Maven,de.wenzlaff.twflug:de.wenzlaff.twflug,3113176,0.0.1,14293982,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
118650663,Maven,org.apereo.cas:cas-server-support-yaml-service-registry,3113288,5.2.0,14298248,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85009567,Maven,org.apereo.cas:cas-server-support-sqrl,3113290,5.2.0-RC2,14296620,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85010546,Maven,org.apereo.cas:cas-server-support-interrupt-api,3113457,5.2.0,14301419,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118159764,Maven,org.apereo.cas:cas-server-support-trusted-mfa,3113606,5.2.0,14305065,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118782528,Maven,org.apereo.cas:cas-server-support-events-mongo,3113722,5.2.0,14307717,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118853217,Maven,org.apereo.cas:cas-server-support-radius-core,3113742,5.2.0,14308590,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85024622,Maven,org.apereo.cas:cas-server-support-pm-rest,3113781,5.2.0,14307438,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118295863,Maven,org.apereo.cas:cas-server-support-throttle-jdbc,3114367,5.2.0,14321005,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85052360,Maven,org.apereo.cas:cas-server-support-azure-core,3114380,5.2.0,14320711,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118580305,Maven,org.apereo.cas:cas-server-support-x509,3114480,5.2.0,14321843,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85068807,Maven,org.apereo.cas:cas-server-support-surrogate-authentication-jdbc,3114883,5.2.0,14328348,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85071078,Maven,de.dentrassi.kura:kura-simulator,3115102,0.1.0,14331202,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
118806062,Maven,org.apereo.cas:cas-server-support-mongo-ticket-registry,3115356,5.2.0,14337968,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85085334,Maven,org.eclipse.rdf4j:rdf4j-storage,3115378,2.3.0,14335621,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
85103302,Maven,io.protostuff:protostuff-cli,3115555,2.0.0-alpha27,14341874,commons-cli:commons-cli,Maven,runtime,FALSE,1.3,642518
85119918,Maven,org.apereo.cas:cas-server-support-fortress,3115909,5.2.0,14349529,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85113288,Maven,it.unife.endif.ml:bundle,3116001,2.2,14349139,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
85122583,Maven,com.google.api:api-compiler,3116247,0.0.5,14352994,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
118278043,Maven,org.apereo.cas:cas-server-support-dynamodb-service-registry,3117124,5.2.0,18245610,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
119067326,Maven,org.apereo.cas:cas-server-support-couchbase-service-registry,3117355,5.2.0,14372344,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118122752,Maven,org.apereo.cas:cas-server-support-ehcache-monitor,3117390,5.2.0,14373569,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118879584,Maven,org.apereo.cas:cas-server-support-jdbc-monitor,3117429,5.2.0,14375263,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118572672,Maven,org.apereo.cas:cas-server-support-consent-webflow,3117525,5.2.0,14375549,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118048847,Maven,org.apereo.cas:cas-server-support-duo-core,3117918,5.2.0,14383239,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85204132,Maven,org.apereo.cas:cas-server-support-pm-ldap,3118031,5.2.0,14386744,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
119055130,Maven,org.apereo.cas:cas-server-support-ignite-ticket-registry,3118307,5.2.0,14390661,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
94275299,Maven,org.apereo.cas:cas-server-support-interrupt-webflow,3118693,5.2.0-RC3,14398303,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85227181,Maven,org.apereo.cas:cas-server-support-mongo-monitor,3118793,5.2.0,14398587,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
119014183,Maven,org.apereo.cas:cas-server-support-trusted-mfa-rest,3119625,5.2.0,14412372,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
94350117,Maven,org.apereo.cas:cas-server-support-authy-core,3119635,5.2.0,15756568,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85267149,Maven,com.uber.tchannel:tchannel,3119957,0.3.1,14420518,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
118669330,Maven,org.apereo.cas:cas-server-support-consent-core,3120092,5.2.0,14421189,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85273787,Maven,org.carewebframework:org.carewebframework.web.core,3120190,1.0.0-RC2,14422105,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
85283674,Maven,org.pistoiaalliance.helm:helm2-helmnotationparser,3120411,1.0.0,14426483,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
85294841,Maven,org.apereo.cas:cas-server-support-gauth-core-mfa,3120487,5.2.0,14429260,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85308378,Maven,com.bbossgroups.bigdata:bigdata,3120872,4.10.8,14435328,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
118700112,Maven,org.apereo.cas:cas-server-support-rest-x509,3121075,5.2.0,18293617,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118568366,Maven,org.apereo.cas:cas-server-support-ldap-monitor,3121118,5.2.0,14443065,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85324716,Maven,org.apereo.cas:cas-server-support-influxdb-core,3121243,5.2.0,14441992,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85332655,Maven,com.linkedin.gobblin:gobblin-aws,3121537,0.10.0,14445364,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
85346308,Maven,com.rapplogic:arduino-remote-uploader,3121957,0.1,14453286,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
85346351,Maven,com.google.api:toolkit,3121961,0.0.1,14453615,commons-cli:commons-cli,Maven,compile,FALSE,1.3,642518
85357520,Maven,org.apereo.cas:cas-server-support-interrupt-core,3122102,5.2.0,14456943,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85393562,Maven,com.buschmais.jqassistant:commandline,3122942,1.2.0,14471097,commons-cli:commons-cli,Maven,runtime,FALSE,1.0,642518
85407351,Maven,com.linkedin.gobblin:gobblin-cluster,3123182,0.10.0,14475944,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
118236123,Maven,org.apereo.cas:cas-server-support-gauth-mongo,3123516,5.2.0,14485668,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85422888,Maven,com.meliorbis.economics:ModelSolver,3123871,1.0,14487426,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
118820750,Maven,org.apereo.cas:cas-server-support-infinispan-ticket-registry,3124193,5.2.0,14496117,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85449305,Maven,org.apereo.cas:cas-server-support-cassandra-authentication,3124313,5.2.0,14498074,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118650917,Maven,org.apereo.cas:cas-server-support-ws-idp,3124324,5.2.0,14497885,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85448576,Maven,org.apereo.cas:cas-server-support-surrogate-authentication-ldap,3124328,5.2.0,14498123,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85446334,Maven,info.unclewang:expert_es,3124432,1.0.0,14498626,commons-cli:commons-cli,Maven,runtime,FALSE,1.4,642518
85448356,Maven,org.friendularity:org.friendularity.bundle.qpid_broker_wrap,3124513,1.1.1,14499697,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
85457088,Maven,org.apereo.cas:cas-server-support-aup-jdbc,3124526,5.2.0,14502425,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118471655,Maven,org.apereo.cas:cas-server-support-digest-authentication,3124716,5.2.0,14506350,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85464517,Maven,nl.wimmelstein.impediment:keyexplorer,3124796,0.9.1,14506362,commons-cli:commons-cli,Maven,runtime,FALSE,1.4,642518
85472459,Maven,com.github.kciomek:polyrun,3124888,0.2.0,14508587,commons-cli:commons-cli,Maven,runtime,FALSE,1.3,642518
118947840,Maven,org.apereo.cas:cas-server-support-trusted-mfa-mongo,3125260,5.2.0,14516099,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85509019,Maven,org.apereo.cas:cas-server-support-audit-mongo,3125669,5.2.0,14522950,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
94379169,Maven,org.apereo.cas:cas-server-support-hazelcast-core,3126068,5.2.0,14529726,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118250739,Maven,org.apereo.cas:cas-server-support-spnego-webflow,3126445,5.2.0,14536077,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85530604,Maven,com.opsmatters:newrelic-command,3126465,0.1.0,14535993,commons-cli:commons-cli,Maven,runtime,FALSE,1.4,642518
85538499,Maven,com.ibm.jnvmf:jnvmf,3126722,1.0,14539748,commons-cli:commons-cli,Maven,runtime,FALSE,1.4,642518
85554167,Maven,org.bitbucket.goalhub:runtime,3127044,2.0.3,14545595,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
85557100,Maven,com.github.lafa.tikaNoExternal:tika-batch,3127085,1.0.0,14546608,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
85578682,Maven,org.apereo.cas:cas-server-support-mongo-core,3127412,5.2.0,14554033,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85584058,Maven,org.apereo.cas:cas-server-support-u2f-mongo,3127559,5.2.0,14557213,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85582853,Maven,org.apereo.cas:cas-server-support-couchdb-core,3127662,5.3.0,14556492,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85590230,Maven,org.pharmgkb:PharmCAT,3127837,0.1.1,14561099,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
85597303,Maven,org.apereo.cas:cas-server-support-shiro-authentication,3127951,5.3.0,14563659,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118769329,Maven,org.apereo.cas:cas-server-support-rest-service-registry,3128360,5.2.1,14569969,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85618222,Maven,net.serenity-bdd:serenity-cli,3128562,1.1.37-rc.6,14573996,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
85617099,Maven,org.apereo.cas:cas-server-support-saml-idp-metadata-mongo,3128572,5.3.0,14572350,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85630928,Maven,uk.ac.ebi.interpro.scan:jms-implementation,3129112,5.19-58.0,14581730,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
85633702,Maven,org.apereo.cas:cas-server-support-configuration-cloud-aws-s3,3129162,5.3.0,14581850,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85640504,Maven,org.majordodo:majordodo-core,3129234,0.10.1,14583372,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
118393758,Maven,org.apereo.cas:cas-server-support-redis-ticket-registry,3129269,5.2.0,14585432,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85643495,Maven,com.github.hyukjinkwon:hive-cli,3129339,1.2.1.spark2,14585491,commons-cli:commons-cli,Maven,runtime,FALSE,${commons-cli.version},642518
85653932,Maven,com.netflix.dynomitemanager:dynomitemanager-core,3129380,2.0.0,14589321,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
118383268,Maven,org.apereo.cas:cas-server-support-sms-clickatell,3129394,5.2.0,14589313,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118957208,Maven,org.apereo.cas:cas-server-support-gauth-core,3129548,5.2.0,14592133,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118867709,Maven,org.apereo.cas:cas-server-support-events-memory,3129852,5.2.0,14597115,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118591882,Maven,org.apereo.cas:cas-server-support-shibboleth,3129898,5.2.0,14598232,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85675542,Maven,org.signserver.jsign:jsign,3130033,1.2-signserver4,14600331,commons-cli:commons-cli,Maven,runtime,FALSE,1.3,642518
85690410,Maven,com.google.cloud.bigtable:bigtable-hbase-shaded,3130191,0.9.5,14604984,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
85690454,Maven,com.linkedin.gobblin:gobblin-service,3130246,0.10.0,14603933,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
85689463,Maven,jp.igapyon.diary:igapyonv3,3130347,1.3.13,14606023,commons-cli:commons-cli,Maven,runtime,FALSE,"[1.3.1,2.0)",642518
85696964,Maven,com.twitter:scrooge-generator_2.12,3130543,17.10.0,14608786,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
85692882,Maven,com.github.hyukjinkwon:hive-beeline,3130590,1.2.1.spark2,14608160,commons-cli:commons-cli,Maven,runtime,FALSE,${commons-cli.version},642518
85699351,Maven,com.google.cloud.bigtable:bigtable-hbase-shaded-for-dataflow,3130673,0.9.5,14609935,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
